País,Entidad,Tipo convocatoria,Título,Links pdf,Link,id_proy_viejo,ID Proyecto,Fecha
Brasil,fapergs,Formación,Edital 11/2011 - CMH,"https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090700-20111031170053edital-2011-11-cmh.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090701-20120106152753edital-2011-11-cmh-primeiro-aditivo.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090701-20120113165417edital-2011-11-cmh-segundo-aditivo.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090701-20120127134027edital-2011-11-cmh-cotas-aprovadas.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090701-20120216164530edital-2011-11-cmh-terceiro-aditivo.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090702-20120216164530edital-2011-11-cmh-resultado-final.pdf",https://fapergs.rs.gov.br/edital-11-2011-cmh,text1100.txt,text3228.txt,2011
Brasil,fapergs,Investigación-Innovación,Edital 12/2011 - Procoredes VIII,"https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090702-20111108160437edital-2011-12-procoredes-viii.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090702-20111109090302edital-2011-12-regulamento-bolsas-estagio-tecnico-bet.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090702-20111109090337edital-2011-12-regulamento-bolsas-iniciacao-cientifica-bic.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090703-20111109090400edital-2011-12-regulamento-bolsas-iniciacao-tecnologica-industrial-iti.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090703-20120113154928edital-2011-12-procoredes-viii-lista-preliminar.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090703-20120127144057edital-2011-12-procoredes-viii-lista-final.pdf",https://fapergs.rs.gov.br/edital-12-2011-procoredes-viii,text1171.txt,text3229.txt,2011
Brasil,fapergs,Investigación-Innovación,Edital 13/2011 - Pesquisador na Empresa,"https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090704-20111117093017edital-2011-13-pesquisador-na-empresa-anexoiv.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090704-20111213134748edital-2011-13-pesquisador-na-empresa-edital-versao-final.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090705-20111213134748edital-2011-13-pesquisador-na-empresa-anexoii-versao-final.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090705-20120120094925edital-2011-13-pesquisador-na-empresa-aditivo-i.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090705-20120420174850edital-2011-13-pesquisador-na-empresa-edital-resultado-preliminar.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090706-20120511174702edital-2011-13-pesquisador-na-empresa-edital-resultado-final.pdf",https://fapergs.rs.gov.br/edital-13-2011-pesquisador-na-empresa,text1172.txt,text3230.txt,2011
Brasil,fapergs,Formación,PROBIC,https://fapergs.rs.gov.br/upload/arquivos/carga20171206/14090650-20110509172621probic-2011-2.pdf,https://fapergs.rs.gov.br/probic-5a325b600bae7,text1101.txt,text3231.txt,2011
Brasil,fapergs,Formación,PROBITI,https://fapergs.rs.gov.br/upload/arquivos/carga20171206/14090649-20110509172532probiti-2011-2.pdf,https://fapergs.rs.gov.br/probiti-5a325b5f6a4fa,text1102.txt,text3232.txt,2011
Brasil,fapergs,Formación,Programa PROBIC 2010,https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090759-20110404153902probic-2010-programa-institucional.pdf,https://fapergs.rs.gov.br/programa-probic-2010,text1103.txt,text3233.txt,2010
Brasil,fapergs,Investigación-Innovación,Edital 01/2010 - ARD,"https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090759-20101207091857edital-01-2010-ard-instrucoes.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090759-20101207092014edital-01-2010-ard-divulgacao-preliminar-resultados.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090759-20101207092036edital-01-2010-ard-primeiro-aditivo.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090759-20101207092125edital-01-2010-ard-listagem-final-aprovados.pdf",https://fapergs.rs.gov.br/edital-01-2010-ard,text1173.txt,text3234.txt,2010
Brasil,fapergs,Eventos,Edital 02/2010 - AOE,"https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090757-20101207092428edital-02-2010-aoe-instrucoes.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090758-20101207092428edital-02-2010-aoe-primeiro-aditivo.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090758-20101207092428edital-02-2010-aoe-lista-preliminar.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090758-20101207092428edital-02-2010-aoe-segundo-aditivo.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090758-20101207092428edital-02-2010-aoe-lista-final-aprovados.pdf",https://fapergs.rs.gov.br/edital-02-2010-aoe,text1229.txt,text3235.txt,2010
Brasil,fapergs,Investigación-Innovación,Edital 03/2010 - IUE,"https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090756-20101207093407edital-03-2010-iue-instrucoes.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090756-20101207094340edital-03-2010-iue-lista-preliminar.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090757-20101207094340edital-03-2010-iue-correcao-lista-preliminar.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090757-20101207094340edital-03-2010-iue-lista-final-projetos-aprovados.pdf",https://fapergs.rs.gov.br/edital-03-2010-iue,text1174.txt,text3236.txt,2010
Brasil,fapergs,Investigación-Innovación,Edital 04/2010 - ALI,"https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090752-20101207110106edital-04-2010-ali-instrucoes.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090752-20101207110222edital-04-2010-ali-regulamento-bolsa.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090752-20101207110425edital-04-2010-ali-primeiro-aditivo.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090753-20101207110426edital-04-2010-ali-segundo-aditivo.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090753-20101207110427edital-04-2010-ali-1a-fase-selecao.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090753-20101207110543edital-04-2010-ali-aviso.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090753-20101207110755edital-04-2010-ali-1a-fase-selecao-pos-recursos.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090754-20101207110755edital-04-2010-ali-gabarito-oficial-preliminar.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090754-20101207111208edital-04-2010-ali-notas.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090754-20101207111209edital-04-2010-ali-notas-com-redacao.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090754-20101207111209edital-04-2010-ali-gabarito-pos-recursos.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090754-20101207111209edital-04-2010-ali-notas-pos-recursos.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090754-20101207111210edital-04-2010-ali-notas.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090754-20101207111210edital-04-2010-ali-notas-com-redacao.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090755-20101207111210edital-04-2010-ali-gabarito-pos-recursos.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090755-20101207111210edital-04-2010-ali-notas-pos-recursos.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090755-20101207111548edital-04-2010-ali-aprovados-3a-fase.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090755-20101207111548edital-04-2010-ali-aviso-dinamica.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090756-20101207111548edital-04-2010-ali-resultado-fase3.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090756-20101207111548edital-04-2010-ali-resultado-final.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090756-20101207111548edital-04-2010-ali-resultado.pdf",https://fapergs.rs.gov.br/edital-04-2010-ali,text1175.txt,text3237.txt,2010
Brasil,fapergs,Investigación-Innovación,Edital 05/2010 - PAPPE Subvenção,"https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090750-201012071358032010-05-pappe-subvencao-bolsas-pappe-subvencao.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090751-201012071400422010-05-pappe-subvencao-selecao-pappe-subvencao-2010.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090752-201012071401372010-05-pappe-subvencao-pappe-divulgacao-selecao-final.pdf",https://fapergs.rs.gov.br/edital-05-2010-pappe-subvencao,text1176.txt,text3238.txt,2010
Brasil,fapergs,Investigación-Innovación,Edital 06/2010 - PQG,"https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090748-201012071407032010-06-pqg-programa-pesquisador-gaucho-006-2010-pqg.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090749-201012071407042010-06-pqg-programa-pesquisador-gaucho-aditivo-ao-edital-pqg.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090749-201012071407042010-06-pqg-programa-pesquisador-gaucho-segundo-aditivo-ao-edital-fapergs-pqg.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090749-201012071410432010-06-pqg-programa-pesquisador-gaucho-lista-de-homologados.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090749-201012071410432010-06-pqg-programa-pesquisador-gaucho-lista-preliminar.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090749-201012071410432010-06-pqg-programa-pesquisador-gaucho-demanda-geral.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090750-201012071410432010-06-pqg-programa-pesquisador-gaucho-lista-final-pqg.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090750-201012071410432010-06-pqg-programa-pesquisador-gaucho-listasuplementar.pdf",https://fapergs.rs.gov.br/edital-06-2010-pqg,text1177.txt,text3239.txt,2010
Brasil,fapergs,Investigación-Innovación,Edital 07/2010 - Mudanças Climáticas,"https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090746-201012071415222010-07-mudancas-climaticas.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090747-201012071419042010-07-mudancas-climaticas-resultado-preliminar-mudancas-climaticas.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090747-201012071419042010-07-mudancas-climaticas-lista-final-mudclimaticas.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090748-201012071419042010-07-mudancas-climaticas-aditivo.pdf",https://fapergs.rs.gov.br/edital-07-2010-mudancas-climaticas,text1178.txt,text3240.txt,2010
Brasil,fapergs,Subsidios,Edital 08/2010 - NIIT,"https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090746-201012071431572010-08-nucleos-inovacao-transferencia-tecnologia-editalitt.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090746-201012071431572010-08-nucleos-inovacao-transferencia-tecnologia-lista-preliminar-nitt.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090746-201012071431572010-08-nucleos-inovacao-transferencia-tecnologia-lista-final-nitt.pdf",https://fapergs.rs.gov.br/edital-08-2010-niit,text1210.txt,text3241.txt,2010
Brasil,fapergs,Eventos,Edital 09/2010 - AOE - 2ª Edição,"https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090744-201012071437332010-09-aoe-2-edicao-edital.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090745-201012071437332010-09-aoe-2-edicao-aditivo-aoe2.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090745-201012071437332010-09-aoe-2-edicao-lista-preliminar-aoe2.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090745-201012071438122010-09-aoe-2-edicao-lista-final-de-aprovados-aoe2.pdf",https://fapergs.rs.gov.br/edital-09-2010-aoe-2-edicao,text1230.txt,text3242.txt,2010
Brasil,fapergs,Investigación-Innovación,Edital 10/2010 - Cientometria,"https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090742-201012071445332010-10-cientometria-edital.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090742-201012071445332010-10-cientometria-papg-mestrado.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090743-201012071445332010-10-cientometria-bic.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090743-201012071448582010-10-cientometria-aditivo.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090743-201012071448582010-10-cientometria-seg-aditivo.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090744-201012071448582010-10-cientometria-terceiro-aditivo.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090744-201012071448582010-10-cientometria-lista-preliminar.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090744-201012071448582010-10-cientometria-lista-final-aprovados.pdf",https://fapergs.rs.gov.br/edital-10-2010-cientometria,text1179.txt,text3243.txt,2010
Brasil,fapergs,Investigación-Innovación,Edital 11/2010 - ProCoredes VII,"https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090741-201012071452512010-11-procoredes-vii-edital.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090742-201012071452512010-11-procoredes-vii-lista-preliminar-procoredes-vii.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171207/14090742-201012071452512010-11-procoredes-vii-lista-final-aprovados-procoredes.pdf",https://fapergs.rs.gov.br/edital-11-2010-procoredes-vii,text1180.txt,text3244.txt,2010
Brasil,fapergs,Formación,Edital 01/2009 - BIC,"https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090827-20110413145521edital-2009-01-bic.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090827-20110413145521edital-2009-01-bic-documentos-necessarios.pdf",https://fapergs.rs.gov.br/edital-01-2009-bic,text1104.txt,text3245.txt,2009
Brasil,fapergs,Investigación-Innovación,Edital 02/2009 - PPSUS,"https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090826-20110413145228edital-2009-02-ppsus-fapergs.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090826-20110413145228edital-2009-02-ppsus-manual-pesquisador.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090826-20110413145228edital-2009-02-ppsus-aditivo-edital.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090827-20110413145228edital-2009-02-ppsus-prorrogacao-edital.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090827-20110413145315edital-2009-02-ppsus-aditivo-edital-ii.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090827-20110413145315edital-2009-02-ppsus-aditivo-iv.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090827-20111026145948edital-2009-02-ppsus-programacao-seminario-2011.pdf",https://fapergs.rs.gov.br/edital-02-2009-ppsus,text1181.txt,text3246.txt,2011
Brasil,fapergs,Investigación-Innovación,Edital 03/2009 - ARD,"https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090824-20110413144312edital-2009-03-ard.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090825-20110413144312edital-2009-03-ard-aditivo-i.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090825-20110413144312edital-2009-03-ard-aditivo-ii.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090825-20110413144312edital-2009-03-ard-aditivo-iii.pdf",https://fapergs.rs.gov.br/edital-03-2009-ard,text1182.txt,text3247.txt,2009
Brasil,fapergs,Eventos,Edital 04/2009 - AOE,"https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090824-20110413142933edital-2009-04-aoe.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090824-20110413142933edital-2009-04-aoe-aditivo-i.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090824-20110413142933edital-2009-04-aoe-aditivo-ii.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090824-20110413142933edital-2009-04-aoe-aditivo-iii.pdf",https://fapergs.rs.gov.br/edital-04-2009-aoe,text1231.txt,text3248.txt,2009
Brasil,fapergs,Investigación-Innovación,Edital 05/2009 - PROCOREDES VI,https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090823-20110413142519edital-2009-05-procoredes-vi.pdf,https://fapergs.rs.gov.br/edital-05-2009-procoredes-vi,text1183.txt,text3249.txt,2009
Brasil,fapergs,Formación,Edital 06/2009 - PROBICJR III,https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090822-20110413142207edital-2009-06-probicjr-iii.pdf,https://fapergs.rs.gov.br/edital-06-2009-probicjr-iii,text1105.txt,text3250.txt,2009
Brasil,fapergs,Investigación-Innovación,Edital 07/2009 - PPIR - Pesquisa de Infecções Respiratórias,https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090822-20110413141257edital-2009-07-ppir.pdf,https://fapergs.rs.gov.br/edital-07-2009-ppir-pesquisa-de-infeccoes-respiratorias,text1184.txt,text3251.txt,2009
Brasil,fapergs,Investigación-Innovación,Edital 08/2009 - FAPERGS/CNPq - PRONEX,"https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090820-20110413140552edital-2009-08-pronex.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090821-20110413140552edital-2009-08-pronex-compromisso-bolsista.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090821-20110413140552edital-2009-08-pronex-primeiro-aditivo.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090822-20110413140704edital-2009-08-pronex-aditivo-12-02-2010.pdf",https://fapergs.rs.gov.br/edital-08-2009-fapergs-cnpq-pronex,text1185.txt,text3252.txt,2010
Brasil,fapergs,Investigación-Innovación,Edital 09/2009 - IUE,https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090819-20110412174632edital-2009-09-iue.pdf,https://fapergs.rs.gov.br/edital-09-2009-iue,text1186.txt,text3253.txt,2009
Brasil,fapergs,Investigación-Innovación,Edital 10/2009 - PROCOREDES VI - Corede Noroeste Colonial,https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090819-20110412173811edital-2009-10-procoredes-vi-ii.pdf,https://fapergs.rs.gov.br/edital-10-2009-procoredes-vi-corede-noroeste-colonial,text1187.txt,text3254.txt,2009
Brasil,fapergs,Formación,Edital 11/2009 - PAT,https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090818-20110412170039edital-2009-11-pat-instrucoes.pdf,https://fapergs.rs.gov.br/edital-11-2009-pat,text1106.txt,text3255.txt,2009
Brasil,fapergs,Investigación-Innovación,Edital 12/2009 - ALI,"https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090818-20110411101309edital-2009-12-ali-instrucoes.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090818-20110411101500edital-2009-12-ali-bolsa-ali.pdf, https://fapergs.rs.gov.br/upload/arquivos/carga20171208/14090818-20110411101602edital-2009-12-ali-aprovados.pdf",https://fapergs.rs.gov.br/edital-12-2009-ali,text1188.txt,text3256.txt,2009
